,MDF,MN,tanb,lam,Mchi1,Mchi2,Mchi3,M_DM,Omega,SI,SD,sigmav,vcs(XX->bb),vcs(XX->cc),vcs(XX->tata),vcs(XX->w+w-),BR(h->XX),h_width,BR(Z->XX),Z_width,N11,N12,N13,N21,N22,N23,N31,N32,N33
1570,241.72655758001025,6.588719640753347,20.0,-1.0,-300.69135412174955,12.577894199112215,294.7021795633908,12.577894199112215,0.447,5.191e-10,0.004108,1.02e-27,0.885,0.0693,0.045,0.0,0.2553012,0.009435685,0.007037742,0.017092479542496,0.4140973717001888,-0.8120009308744833,-0.41131235698671664,-0.5775410210331091,-0.5836549255938629,0.5707830558575262,0.7035408557966121,-0.0011899953760393805,0.7106538173653721
1571,187.7148362487212,77.66278223486552,20.0,-1.0,-244.87918204360398,49.38096006046,273.1610042180094,49.38096006046,0.00213,7.346e-09,0.00823,2.0200000000000002e-27,0.8809999999999999,0.0661,0.0425,0.0,0.5173746,0.01455768,0.0,0.0,0.4027684356205832,-0.7057482377135342,-0.5828353217093045,-0.5658067326463216,-0.6925061957372569,0.4475465452415045,0.7194722569771833,-0.14951452715289204,0.6782367415662508
1573,140.09952358800723,19.40217606521025,20.0,-1.0,-221.822271837254,16.093182529886978,225.13126537257716,16.093182529886978,0.0972,5.7000000000000003e-11,0.013380000000000001,3.31e-27,0.888,0.0676,0.044000000000000004,0.0,0.03385686,0.007274639,0.02023334,0.049802302609320004,0.5273953960582203,-0.6240627890660136,-0.5765411793790112,-0.4683617817190641,-0.7797163996122478,0.4155473229376615,0.7088662339549943,-0.050872109046722916,0.7035059991781177
1574,253.47730834337017,1.2627829987950714,20.0,-1.0,-311.18333186605065,8.960141305216734,303.48597355962914,8.960141305216734,0.882,8.645e-10,0.0034159999999999998,8.289999999999999e-28,0.877,0.0744,0.0481,0.0,0.38355859999999997,0.01139879,0.0065662609999999995,0.015939828396635002,0.4069220680694738,-0.8249612701748164,-0.3922414221236914,-0.5837026445811146,-0.5651283972079637,0.5830275442705698,0.7026419096716872,0.008294418648191032,0.7114952911946872
1575,231.64958170798226,12.869256846117413,20.0,-1.0,-291.4403934819572,16.572764056340887,287.7368862717336,16.572764056340887,0.23399999999999999,1.93e-10,0.004758,1.1700000000000001e-27,0.888,0.0674,0.0439,0.0,0.10514760000000001,0.007852422,0.007174299,0.017426530105577997,0.41871163647578735,-0.7994963595625839,-0.4306810148194876,-0.5726750388003132,-0.600530602736162,0.558037897559298,0.7047863970131856,-0.01298330556974704,0.7093007601586614
1576,629.3682034083336,4.915717727021593,20.0,-1.0,-654.9927570461011,9.022994063252051,650.885480709871,9.022994063252051,13.2,4.5939999999999993e-10,0.0001674,4.07e-29,0.877,0.0743,0.048,0.0,0.24819639999999998,0.009345451,0.00032313599999999996,0.000779525208,-0.19481893715136628,0.9639399362266672,-0.1812881161977825,0.6809276560012938,0.26595057927762844,0.6823546121149014,-0.7059625408049605,-0.009491508269111352,0.7081855704905191
1577,483.5587567598203,15.88256560307501,20.0,-1.0,-515.682719828491,19.594803352563726,511.9704820790025,19.594803352563726,1.26,3.7850000000000004e-10,0.00048580000000000004,1.19e-28,0.889,0.0667,0.0435,0.0,0.1780068,0.008547496,0.0006602939,0.0015934139762471002,0.241566658369582,-0.9411407870950104,-0.2364308956763855,-0.6659254155487947,-0.3379995776847189,0.6650561077165723,0.7058249715689568,0.0032100391175022467,0.7083789982477918
1578,555.7358997823584,38.70465648588589,20.0,-1.0,-583.0219701119191,40.20465899058551,581.5219676072195,40.20465899058551,0.021,6.85e-11,0.0003109,7.430000000000001e-29,0.887,0.0658,0.0427,0.0,0.01921392,0.007163551999999999,5.759457e-05,0.00013890278268438,-0.2069117970277599,0.9542891990773088,-0.21568410413178787,0.6766479228564473,0.2988096712269338,0.6729490091197897,-0.7066364671772879,0.006701112268901746,0.7075450504028428
1579,104.84008772875583,87.4587637715956,20.0,-1.0,-180.42152758236188,238.1420422223602,29.738249131597506,29.738249131597506,0.0119,6.4090000000000005e-09,0.01815,4.379999999999999e-27,0.89,0.0658,0.0429,0.0,0.7386020999999999,0.02688462,0.01400042,0.03424275925196,0.49507812421136604,-0.7239698535878658,0.4803803722294655,-0.454222639732486,0.25565852594699395,0.8534169623724749,0.7406614911562553,0.6407077096512686,0.20227255451894127
1580,264.2697326831402,1.1624551406955403,20.0,-1.0,-320.10896395688286,8.785580545294149,312.4858385522842,8.785580545294149,1.01,8.896e-10,0.003032,7.339999999999999e-28,0.8759999999999999,0.0749,0.0484,0.0,0.3915413,0.011548200000000002,0.005868999000000001,0.014237211451167001,0.39602787786367066,-0.8357115095400169,-0.3804578725393181,-0.5909551373459935,-0.5490913837367757,0.5909912672370133,0.7028043437537759,0.009215483078998572,0.7113235053563499
1581,432.12091687448867,13.056257182300033,20.0,-1.0,-467.84302939649905,17.25211039351916,463.64717618528016,17.25211039351916,1.2,4.512e-10,0.0007109,1.75e-28,0.888,0.0672,0.0438,0.0,0.2132429,0.008930367,0.0010533510000000001,0.0025429346764379995,0.2667340840769887,-0.9278670170668852,-0.26060646007152344,-0.6565911563024812,-0.3728922442710279,0.6556214057120826,0.7055076058108665,0.0037646781956220563,0.708692348865925
1582,721.8355745291133,22.43998150339867,20.0,-1.0,-743.8156821585274,25.163374091457698,741.0922895704688,25.163374091457698,2.27,2.368e-10,0.0001136,2.76e-29,0.89,0.0661,0.0431,0.0,0.1062732,0.007861373,0.0001192877,0.00028770797573910003,-0.16796670568259378,0.9722591260491672,-0.1627862942518392,0.6875392904229413,0.23387947792917566,0.6874518993560894,-0.7064537563824368,-0.003547057609594965,0.7077503150656019
1583,430.49942313317,13.15456886387476,20.0,-1.0,-466.33412677664137,17.341192606663427,462.1475030338526,17.341192606663427,1.17,4.485e-10,0.0007205,1.7799999999999998e-28,0.888,0.0672,0.0437,0.0,0.21193920000000002,0.008915595,0.0010643480000000001,0.0025695116894200003,0.2675125803848664,-0.9273795395732132,-0.2615419830864738,-0.6562758042991184,-0.3741041537095745,0.6552466336188143,0.7055062636344029,0.0036430424398043158,0.7086943207155015
1584,108.338775016285,12.44348083014532,20.0,-1.0,-204.3694854178676,205.55225715106758,11.260709096945288,11.260709096945288,0.139,3.519e-12,0.01799,4.45e-27,0.883,0.0705,0.0457,0.0,0.002385254,0.0070465319999999994,0.03131251,0.0779540592705,0.5828670207687352,-0.6189780841445055,0.5264334406636572,-0.3997845633875871,0.3455769913325118,0.8489692844494231,0.7074166657474047,0.7052961607795455,0.0460324517319919
1585,295.21297609423914,3.3663440653351784,20.0,-1.0,-345.93064037057565,10.093736640981902,339.2032477949288,10.093736640981902,1.08,8.039e-10,0.0022600000000000003,5.56e-28,0.8809999999999999,0.0721,0.0467,0.0,0.3596318,0.01097244,0.004193429,0.010155440874179002,0.3651150134487988,-0.8619287245999968,-0.3518094664213945,-0.6096158893913287,-0.5069658986119142,0.6093882547655755,0.7036046435008106,0.008028160065506156,0.7105463069287321
1586,263.5207402651289,20.99782645392571,20.0,-1.0,-316.50483614422706,22.61109918887527,314.8915634092775,22.61109918887527,0.146,4.4609999999999995e-11,0.0034770000000000005,8.49e-28,0.89,0.0663,0.0432,0.0,0.02330328,0.0071940419999999995,0.00413921,0.010023589580989999,0.3788533977257044,-0.8339426597220869,-0.40126019404787816,-0.5982722539408086,-0.5514946806576492,0.5813122460183531,0.7060739431506263,-0.01983072116613661,0.7078603882841283
1587,162.72778010391644,39.442356950281074,20.0,-1.0,-232.71849261575989,26.90465015035676,245.2561994156843,26.90465015035676,0.0293,1.165e-09,0.01077,2.61e-27,0.89,0.066,0.043,0.0,0.35827370000000003,0.01095033,0.01011893,0.024652222974640002,0.4722693903589818,-0.6740518923751246,-0.5679926666036009,-0.5168873499696904,-0.7337387792182133,0.4409703746428741,0.7139951613080205,-0.08533141424399156,0.694931262335962
1588,385.25250375023455,164.2708756611568,20.0,-1.0,-414.85240972869536,140.32107819576106,438.8022071940911,140.32107819576106,0.154,1.3130000000000002e-08,0.001332,1.56e-27,0.177,0.0129,0.008440000000000001,0.27699999999999997,0.0,0.007025906,0.0,0.0,0.22354408276986254,-0.8813861466661806,-0.4161568256361086,-0.6657706507056476,-0.44991397158658375,0.5952536088342227,0.7118830548043406,-0.14399957859705173,0.6873766344925549
1589,243.43738153612455,16.44778968869079,20.0,-1.0,-300.4461539446596,19.10697384752393,297.78696978582644,19.10697384752393,0.18899999999999997,1.08e-10,0.004246,1.0400000000000002e-27,0.889,0.0668,0.0435,0.0,0.05877816,0.007465404,0.00585057,0.01419224249916,0.4027328322071647,-0.8132442127460409,-0.4200477547820824,-0.583230424971259,-0.5816846898538874,0.5669966428273021,0.7054420863899747,-0.016636466711983475,0.7085722904016925
1590,308.7352876023222,58.32372921353935,20.0,-1.0,-351.486887734937,51.5475406896982,358.2630762587783,51.5475406896982,0.0136,9.566000000000002e-10,0.002339,5.639999999999999e-28,0.887,0.0657,0.0426,0.0,0.09850117,0.007793583000000001,0.0,0.0,0.3141213664335122,-0.8657808156371654,-0.3895527517866964,-0.6309033137040742,-0.4969784130973044,0.5957964968615577,0.7094284854072057,-0.05861771225431499,0.7023355237369875
1592,221.56653370641246,57.40697321033887,20.0,-1.0,-275.9439616388247,43.613439480972346,289.73749536819116,43.613439480972346,0.000165,2.523e-09,0.005741,1.4e-27,0.857,0.0678,0.0423,0.0,0.37084190000000006,0.0111672,0.0002557254,0.0006168638785848,0.38685662847997776,-0.7745895992890321,-0.5003527772225916,-0.5847181759831154,-0.6256219099723027,0.516431873955885,0.7130544184535167,-0.09278026964750914,0.6949426004268643
1593,233.1189283814249,1.8760046368355512,20.0,-1.0,-294.59172532189046,9.529959390448356,286.93777056827764,9.529959390448356,0.654,7.719e-10,0.004315,1.06e-27,0.879,0.0731,0.0473,0.0,0.3536001,0.01087079,0.008124539,0.019753589773111,0.4282820276684589,-0.8019204755363742,-0.41653097806971023,-0.5684800833227385,-0.5974058472960728,0.5656294268174465,0.7024278608096107,0.00545935270675342,0.7117340063720838
1594,331.4275993461065,72.96963150691937,20.0,-1.0,-370.6482577061567,64.09000537703426,379.5278838360422,64.09000537703426,0.0887,1.75e-09,0.0019140000000000001,4.54e-28,0.89,0.0653,0.0426,0.00032900000000000003,0.0,0.007025906,0.0,0.0,0.2905720934293473,-0.8780961490166947,-0.3801513009344266,-0.6415807511442864,-0.4735472063133605,0.6034295179670491,0.7098887224637533,-0.06855797892923933,0.7009691899391284
1595,367.6945819970547,12.519755804675622,20.0,-1.0,-408.89105024250955,16.945331220479602,404.4654748267053,16.945331220479602,0.764,4.518e-10,0.001222,3.0099999999999997e-28,0.888,0.0673,0.0438,0.0,0.2145089,0.008944877,0.001828437,0.0044175275616809995,0.3039224696494327,-0.9041844366314395,-0.3001360308188196,-0.6405880374767048,-0.42713896532383067,0.6381216737768992,0.7051794797666291,0.0016759640728295556,0.7090268630034359
1596,367.5077785067207,40.59944362365609,20.0,-1.0,-406.2673539744252,39.87125803292764,406.9955395651539,39.87125803292764,0.007370000000000001,1.2919999999999999e-11,0.0013189999999999999,3.1500000000000003e-28,0.887,0.0658,0.0427,0.0,0.0037483190000000004,0.0070523719999999995,0.0002660192,0.0006417013569504001,0.2875057304957514,-0.9027220073050524,-0.3200522339544616,-0.6458953079966014,-0.4294822693974792,0.6311610185849299,0.7072197013941847,-0.02525782651631421,0.7065425225417026
1597,185.18647555082612,219.1495734626719,20.0,-1.0,-225.60914635728085,339.26809045048185,105.49062936947122,105.49062936947122,0.038,4.37e-08,0.006077,3.29e-26,0.0387,0.00283,0.0018399999999999998,0.624,0.0,0.007025906,0.0,0.0,0.2979675193052232,-0.7822597598160841,0.5470694888326102,-0.6124709547071395,0.2829148693757164,0.73813176759048,0.7321848722004684,0.5550034638257709,0.3948119401210912
1598,428.81823920908346,107.9119610446366,20.0,-1.0,-458.9840953497271,98.27353382564505,468.6225225687187,98.27353382564505,0.455,2.497e-09,0.0008537000000000001,2.8800000000000002e-28,0.62,0.0453,0.0296,0.105,0.0,0.007025906,0.0,0.0,0.2276177041138179,-0.9188077047709692,-0.32246330400133605,-0.6670631495459279,-0.3883776192047878,0.6357590576772679,0.7093778508607533,-0.0703933701020533,0.7013043833841723
1599,104.13138232075823,279.8387998992993,20.0,-1.0,366.9736900304622,-148.55913469739306,61.424244566230094,61.424244566230094,0.000128,2.161e-08,0.008733,2.12e-27,0.875,0.0642,0.0418,0.0168,0.08307054,0.007662428000000001,0.0,0.0,-0.8866201856803713,-0.3220334774173877,0.3319624764436015,0.1067092781043559,0.5559574909789732,0.8243326987271656,0.4500197510227204,-0.7662934866269124,0.4585591739815257
1600,153.12319898441575,16.28502455238599,20.0,-1.0,-231.47625904596183,15.712844299063072,232.04843929928487,15.712844299063072,0.11699999999999999,2.109e-12,0.01154,2.8500000000000002e-27,0.888,0.0677,0.044000000000000004,0.0,0.001305025,0.0070372180000000005,0.01771929,0.04350259344041999,0.5128392000790937,-0.6586635960862357,-0.5505980585263476,-0.4869453492989378,-0.7513874536379396,0.4453101405892632,0.7070220517482966,-0.03973866764552272,0.7060741155398543
1601,250.05085189453632,194.0309132351054,20.0,-1.0,-286.5981195360774,127.23437519289922,353.39465757828384,127.23437519289922,0.0466,4.143e-08,0.004169,1.6e-26,0.0542,0.00396,0.0025800000000000003,0.47700000000000004,0.0,0.007025906,0.0,0.0,0.272127716014942,-0.7036274177575341,-0.6563954320044852,-0.6372873875095082,-0.6428807191295236,0.4249343086793688,0.7209793976930251,-0.30267612715800857,0.6233585406095212
1602,177.36799089325373,23.55869987026075,20.0,-1.0,-247.10649923170143,20.662695562192173,250.0025035397704,20.662695562192173,0.0788,7.533e-11,0.008990999999999999,2.2000000000000002e-27,0.889,0.0666,0.0434,0.0,0.04041074,0.007323225,0.01157944,0.028252073525119995,0.4715806797110788,-0.7108665092730567,-0.5218050100537327,-0.5250859283199217,-0.7017589743254565,0.4814759701522899,0.7084464908542091,-0.046937702837082006,0.7042019750389338
1604,406.5198301237794,8.08449047977169,20.0,-1.0,-444.6193378209608,13.113350669658447,439.5904776310738,13.113350669658447,1.73,6.055e-10,0.0008468999999999999,2.1e-28,0.8859999999999999,0.0689,0.0448,0.0,0.28338959999999996,0.009804595,0.001435118,0.0034658975121979996,0.28305859085429635,-0.919606068919232,-0.2724013805957987,-0.6501884626968533,-0.3927797804987467,0.6503683625509921,0.7050764477129291,0.006980117353816679,0.7090969474213271
1605,129.46013047947469,1.1679557903998516,20.0,-1.0,-220.50220991057904,8.739149699715227,212.93101600126369,8.739149699715227,0.257,2.283e-10,0.01379,3.3399999999999996e-27,0.8759999999999999,0.075,0.0485,0.0,0.14185870000000003,0.008191053,0.02619591,0.06487335904179001,0.5662707803359825,-0.5970058145901816,-0.5682617888642442,-0.4337797669496631,-0.8021131966044407,0.41042603915699855,0.7008370118100022,-0.014088192876290453,0.7131823088795086
1606,375.3418237396426,120.44693013716787,20.0,-1.0,-407.90417494945336,104.76543490401352,423.5856701826075,104.76543490401352,0.26,5.866e-09,0.001363,7.259999999999999e-28,0.392,0.0287,0.0187,0.17600000000000002,0.0,0.007025906,0.0,0.0,0.24460183385155498,-0.8915020746958031,-0.3813056434011117,-0.6593718148347608,-0.4412608138551944,0.6087016543080568,0.7109140262211531,-0.10253265318390097,0.6957645451969362
1608,365.30531616740905,4.024439237525583,20.0,-1.0,-407.54031141075546,10.019423340560657,401.5453273077208,10.019423340560657,2.0,7.685e-10,0.001159,2.8499999999999997e-28,0.88,0.0722,0.0467,0.0,0.3497667,0.0108056,0.0021608829999999997,0.005222460930294001,0.3108322335464793,-0.9031357225967364,-0.29619113619110504,-0.6380702675225867,-0.4292455349703239,0.6392296961278432,0.704449896225531,0.009702436689377562,0.7096874005011835
1609,733.3135765779269,18.213192074317323,20.0,-1.0,-755.0869697617578,21.141926767740916,752.1582350683343,21.141926767740916,4.07,2.711e-10,0.00010549999999999999,2.58e-29,0.89,0.0665,0.0433,0.0,0.1303813,0.008079313000000001,0.0001346547,0.00032477636402399994,-0.16643172306944334,0.9730848702542998,-0.15939359095744232,0.6879561064192731,0.2303952655330601,0.6882110266919474,-0.7064112663290201,-0.004884352784463204,0.7077847595853609
1610,348.7940952962851,52.924093768032634,20.0,-1.0,-388.16428987204097,49.25408045148223,391.8343031885911,49.25408045148223,0.00962,3.157e-10,0.0015890000000000001,3.8900000000000007e-28,0.88,0.0662,0.0425,0.0,0.04449032,0.007353045,0.0,0.0,0.2916149898078541,-0.892001510140418,-0.3453896403000227,-0.6429300806880928,-0.4501371748752383,0.6196914031530061,0.7082383843493429,-0.04135008709244648,0.7047613505518583
1611,750.3546525069913,6.079541896185173,20.0,-1.0,-771.987327013201,9.587317995960973,768.4795509134253,9.587317995960973,21.5,3.535e-10,8.739e-05,2.1399999999999996e-29,0.879,0.073,0.0472,0.0,0.2001259,0.00878379,0.00016556360000000002,0.000399338575382,-0.1653864046683687,0.9742173099413194,-0.15345347881872934,0.6883462936505034,0.22545535116535045,0.6894557742513464,-0.7062766576692774,-0.008397478288628126,0.7078861244507525
1612,792.9838672548448,129.1634587730406,20.0,-1.0,-810.8451999195188,126.80762984721977,813.2010288453398,126.80762984721977,2.38,1.906e-10,8.816e-05,2.52e-29,0.73,0.0533,0.0348,0.0459,0.0,0.007025906,0.0,0.0,-0.13715629395873136,0.975734543570594,-0.17067586680779026,0.693331510528249,0.2176251191417708,0.6869721421041368,-0.7074458053703637,0.024112403480669217,0.7063561597822045
1613,758.7282055270617,117.1522892860248,20.0,-1.0,-777.51141292518,115.03524312295427,779.6284590882507,115.03524312295427,2.41,1.524e-10,0.0001036,2.84e-29,0.762,0.0557,0.0363,0.0401,0.0,0.007025906,0.0,0.0,-0.14409041134189846,0.9737397555786228,-0.17626355767715132,0.6919448579505272,0.22647985361092585,0.6855065203659251,-0.7074250963283303,0.023189745881691717,0.7064077921220824
1614,154.03723340053713,44.315610504181116,20.0,-1.0,-225.2461568353237,27.852852950348463,241.70891438915618,27.852852950348463,0.0234,1.753e-09,0.01184,2.86e-27,0.89,0.0659,0.043,0.0,0.4499602,0.01277572,0.0104674,0.025510163344400004,0.4780423261061922,-0.6511803837051933,-0.5894401091956147,-0.5082971487812885,-0.7523952029206307,0.41896953011267496,0.7163166499473494,-0.09932555813878087,0.6906698853349739
1615,152.6462563257005,8.298804707615872,20.0,-1.0,-233.29495157199162,12.223577244843836,229.37017903476348,12.223577244843836,0.188,9.631e-11,0.01124,2.7899999999999997e-27,0.885,0.0696,0.0452,0.0,0.06021496,0.00747854,0.01923648,0.04730050372608,0.5234602730834059,-0.6589774779498475,-0.5401277867859638,-0.4800757816733728,-0.7518199332441546,0.4519889731259546,0.7039293901764199,-0.022703998141580216,0.7099069953974546
1616,210.06490361456787,1.435854449590465,20.0,-1.0,-276.60326272677554,9.384785382859073,268.6543317935069,9.384785382859073,0.531,7.082000000000001e-10,0.005571,1.3599999999999998e-27,0.878,0.0734,0.0475,0.0,0.33502109999999996,0.01056749,0.01051446,0.02562607323012,0.4556986159220803,-0.7706726790657109,-0.4454238354515617,-0.5473878163140207,-0.6372221426459089,0.5425076215803097,0.7019297329488674,0.0034003916592809,0.7122380833252989
1617,750.0250251978156,17.343631796427147,20.0,-1.0,-771.3626857385883,20.27919696303555,768.4271205719797,20.27919696303555,4.91,2.726e-10,9.651e-05,2.37e-29,0.889,0.0666,0.0434,0.0,0.13321429999999998,0.008105719,0.0001276832,0.00030795949312960004,-0.1631917693789914,0.9742240144521509,-0.15574343026814766,0.6887196431446749,0.2255231265424257,0.6890606450387372,-0.7064231731431421,-0.005185466156894679,0.7077707336327987
1618,380.5025497526396,17.61797378198503,20.0,-1.0,-420.0549866973312,21.142560606247002,416.53039987306914,21.142560606247002,0.491,2.997e-10,0.001116,2.7300000000000004e-28,0.89,0.0665,0.0433,0.0,0.14221170000000002,0.008190916999999999,0.0014228729999999998,0.0034362838269359998,0.2928945001928222,-0.9096156089345224,-0.2946391958641527,-0.6452301010804762,-0.41544442393251424,0.6411583636536765,0.7056138663720232,-0.002318319662906128,0.7085927582028095
1619,136.74038568455143,283.0387023406148,20.0,-1.0,373.25005303233564,-176.70758868971168,86.49623799799069,86.49623799799069,0.0453,3.21e-08,0.006367,1.78e-26,0.0751,0.00549,0.00358,0.9,0.0,0.007025906,0.0,0.0,-0.8745532194411642,-0.2941872807218658,0.38550033751810026,0.14873794897373652,0.5939114086975471,0.7906619133068072,0.4615557267548319,-0.7488144513031044,0.4756503217905456
1620,734.8243506804257,162.26800173257715,20.0,-1.0,-753.1826990983795,157.33278555656142,758.1179152743955,157.33278555656142,1.28,8.208e-10,0.0001224,4.51e-29,0.564,0.0412,0.0269,0.0865,0.0,0.007025906,0.0,0.0,-0.14089649868625068,0.9704881661985058,-0.19570614688000199,0.6921954281747379,0.2378977374073032,0.6813737269299991,-0.7078231882835901,0.039463727714793284,0.7052864299863609
1621,109.5942083593989,2.602535087753396,20.0,-1.0,-208.4776219474252,202.50455397349631,8.575603061682433,8.575603061682433,0.218,8.962000000000001e-11,0.01699,4.1e-27,0.875,0.0755,0.0488,0.0,0.06121439,0.007488231999999999,0.03226255,0.08039808102469999,0.5937856722896115,-0.6031776534296148,0.5325366595706978,-0.3936458555249036,0.35946342450416824,0.8460667744757521,0.7017560229963409,0.7120131774390694,0.02399415223507084
1622,109.09062149869156,3.387007592620616,20.0,-1.0,-207.92298995820454,202.53397464930785,8.776022901517429,8.776022901517429,0.209,7.225e-11,0.017159999999999998,4.15e-27,0.8759999999999999,0.0749,0.0484,0.0,0.04966774,0.007397259000000001,0.032338599999999995,0.08059390319540001,0.5935075874063767,-0.6050990757373075,0.5306635961067224,-0.39323023797333695,0.3572737980033056,0.8471867640631116,0.7022241263546097,0.7114847446025454,0.025898543653172453
1623,215.873334744768,63.08055575667966,20.0,-1.0,-270.34977589512147,46.255929021562224,287.1744026302389,46.255929021562224,0.00038500000000000003,3.552e-09,0.0061189999999999994,1.23e-27,0.667,0.0812,0.0402,0.0,0.4066411,0.0118409,0.0,0.0,0.3873744222089648,-0.7634815429875392,-0.516756219639045,-0.5828282245111193,-0.6371057781167734,0.5043882316266279,0.7143194787568702,-0.10579301020193596,0.6917770748304154
1624,626.0210252163738,205.56000998886302,20.0,-1.0,-645.8126783925209,194.29509230425563,657.0775960771291,194.29509230425563,0.0722,4.009e-09,0.0002428,3.15e-26,0.0016,0.000117,0.0,0.000848,0.0,0.007025906,0.0,0.0,0.15164733365553915,-0.9544182255856812,-0.2570776864394204,-0.6890200228589051,-0.2885518399114001,0.6648227160553855,0.7086991564088949,-0.07631308114357066,0.7013713847539658
1626,311.08500968833323,1.1029543088615508,20.0,-1.0,-359.916966351764,8.23537022917617,352.7845504314493,8.23537022917617,1.72,9.162000000000001e-10,0.0018559999999999998,4.440000000000001e-28,0.873,0.0767,0.0495,0.0,0.40253259999999996,0.01176021,0.003672914,0.008890236916204,0.3533835593200999,-0.8731471847895687,-0.3357589219906273,-0.6165935176908043,-0.4873214488760948,0.6183285853063751,0.7035143878727265,0.011480381498655651,0.7105882822680857
1627,461.61557437311103,3.642725173793115,20.0,-1.0,-495.8985764121956,8.916968683323699,490.6243329026648,8.916968683323699,4.91,6.717999999999999e-10,0.0005131000000000001,1.2399999999999999e-28,0.877,0.0745,0.0482,0.0,0.3262158,0.0104277,0.0009933722,0.0023979935371946,0.2567391359579309,-0.9359257763844124,-0.2410974018250925,-0.6609199975832817,-0.352031312077889,0.6627659557575618,0.7051735764066107,0.010811864591952757,0.7089522767591309
1628,120.99307996871158,11.635179387855075,20.0,-1.0,-212.02837658636818,211.73498761185192,11.928568362371564,11.928568362371564,0.142,2.985e-13,0.0159,3.94e-27,0.884,0.0698,0.0453,0.0,0.0001997841,0.007030618000000001,0.02723501,0.06751869458114,0.565193349082424,-0.5971483671621493,0.5691838944915539,-0.4262169019756656,0.3793645985367039,0.8212317905727656,0.7063254424295212,0.7067505422514117,0.04010037910140973
1629,196.7364589805072,193.08087572228897,20.0,-1.0,-238.32172049698414,328.29648157912726,103.10611464014556,103.10611464014556,0.0478,4.0750000000000004e-08,0.006156,2.1000000000000004e-26,0.0613,0.00448,0.00292,0.574,0.0,0.007025906,0.0,0.0,0.3058078747160468,-0.7357581483436221,0.6042693860420361,-0.6127220285157992,0.33369549541599,0.7163930709537614,0.7287340115111541,0.589327806475345,0.3487685148946505
1630,171.298425478528,232.7126905330104,20.0,-1.0,-211.96447059411992,343.91092912537994,100.76623200175035,100.76623200175035,0.0383,4.184e-08,0.006292,3.4500000000000006e-26,0.0382,0.00279,0.00182,0.6970000000000001,0.0,0.007025906,0.0,0.0,0.29942659378481784,-0.8111606365148671,0.5023565832187503,-0.6071056460009248,0.2441965628376492,0.7561684820805996,0.7360478581778643,0.531400470894667,0.41934125721744203
1631,342.22986689385465,3.1116499570491407,20.0,-1.0,-387.0214468032341,9.485394872743091,380.6477018875402,9.485394872743091,1.81,8.179e-10,0.001417,3.4700000000000003e-28,0.879,0.0732,0.0473,0.0,0.36721420000000005,0.01110364,0.002686285,0.006495681581935,0.3275853069849757,-0.8917513100598387,-0.3121978021289082,-0.6299908764146707,-0.4524131790901517,0.6312161365331346,0.7041302168504306,0.010095364882152355,0.7099990995248249
1632,325.69448616161867,25.58600301926352,20.0,-1.0,-369.94987484619486,27.126187089065684,368.4096907763927,27.126187089065684,0.138,5.148e-11,0.0018850000000000002,4.5700000000000005e-28,0.89,0.066,0.043,0.0,0.02393145,0.007198380999999999,0.0017603739999999999,0.004252796007152,0.3240454355068026,-0.8816665370434227,-0.3430141005630312,-0.6294063861442523,-0.471609591588284,0.6176018087754962,0.7062875878903997,-0.01576421833745366,0.7077494843602291
1633,112.38611041976131,1.4749966059593926,20.0,-1.0,-210.42532411178368,203.54565528016056,8.354665437582494,8.354665437582494,0.233,1.272e-10,0.01642,3.94e-27,0.8740000000000001,0.0763,0.0492,0.0,0.08524641,0.007684848,0.03145948,0.07833180865796001,0.5911335621855358,-0.5970117652331287,0.54234496755392,-0.39883453436000776,0.3680897910327499,0.839905304149999,0.7010649940338449,0.7128021169375762,0.020518680016881848
1634,500.3324740152123,35.0774616827353,20.0,-1.0,-530.45649635988,36.68449889889351,528.8494591437221,36.68449889889351,0.075,7.511e-11,0.00045220000000000004,1.08e-28,0.89,0.0657,0.0427,0.0,0.0248763,0.0072051630000000005,0.0001677342,0.0004045748904,0.2273448572505377,-0.944468165185087,-0.2372639897532864,-0.6701494747054859,-0.3285129545339662,0.6655666159411284,0.7065507748447339,-0.0076891908078338045,0.7076205755283171
1635,302.6896622598418,4.59715050066288,20.0,-1.0,-352.2068621522808,10.958028230955891,345.84598442198774,10.958028230955891,1.01,7.47e-10,0.0021260000000000003,5.2499999999999995e-28,0.883,0.0708,0.0459,0.0,0.33828220000000003,0.01061836,0.0038400179999999997,0.009296268856056,0.3576582957665601,-0.8673834211584023,-0.3460152369028071,-0.6137258324483127,-0.4975928977047036,0.6129779039569548,0.7038615958091373,0.006878143163827153,0.7103038399809144
1636,205.3804794759987,8.83434779848891,20.0,-1.0,-271.47188240124046,13.714287752917613,266.5919424468117,13.714287752917613,0.263,2.719e-10,0.006242,1.5499999999999997e-27,0.8859999999999999,0.0686,0.0446,0.0,0.1492133,0.00825957,0.01029096,0.02507568379416,0.4531931393322685,-0.7630786478919159,-0.4607894916267165,-0.5469975309903596,-0.6462141109852823,0.532166349794829,0.7038534503379333,-0.010876575515603922,0.7102619379865712
